original_address,lat,lon,formatted,name,housenumber,street,suburb,county,postcode,district,city,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
"""322-330 EDDY ST, SAN FRANCISCO, CA 94102""",37.78397006666666,-122.41296006666667,"322 Eddy Street, San Francisco, CA 94102, United States of America",,322,Eddy Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""220-222 PAGE ST, SAN FRANCISCO, CA 94102""",37.773937,-122.424227,"220 Page Street, San Francisco, CA 94102, United States of America",,220,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""632-638 FELL ST, SAN FRANCISCO, CA 94102""",37.775324469387755,-122.42832959183673,"632 Fell Street, San Francisco, CA 94102, United States of America",,632,Fell Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""115 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.7727995,-122.42433925,"115 Haight Street, San Francisco, CA 94102, United States of America",,115,Haight Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""387 OAK ST, SAN FRANCISCO, CA 94102""",37.77455906122449,-122.42555453061225,"387 Oak Street, San Francisco, CA 94102, United States of America",,387,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""543 OAK ST, SAN FRANCISCO, CA 94102""",37.774215,-122.42825085714286,"543 Oak Street, San Francisco, CA 94102, United States of America",,543,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""550 OCTAVIA ST, SAN FRANCISCO, CA 94102""",37.7773295,-122.42464975,"550 Octavia Street, San Francisco, CA 94102, United States of America",,550,Octavia Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""514 OAK ST, SAN FRANCISCO, CA 94102""",37.774426,-122.42790528571429,"514 Oak Street, San Francisco, CA 94102, United States of America",,514,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""583-585 GROVE ST, SAN FRANCISCO, CA 94102""",37.7788136,-122.4153873,"Grove Street, San Francisco, CA 94102, United States of America",Grove Street,,Grove Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""308 LILY ST, SAN FRANCISCO, CA 94102""",37.774180040816326,-122.42607428571428,"308 Lily Street, San Francisco, CA 94102, United States of America",,308,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""549 FELL ST, SAN FRANCISCO, CA 94102""",37.775353255813954,-122.42677144186047,"549 Fell Street, San Francisco, CA 94102, United States of America",,549,Fell Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""415 BUCHANAN ST, SAN FRANCISCO, CA 94102""",37.7737201,-122.4275162,"415 Buchanan Street, San Francisco, CA 94102, United States of America",,415,Buchanan Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""500 LARKIN ST, SAN FRANCISCO, CA 94102""",37.7824966,-122.4172183,"SF OrganiCA, 500 Larkin Street, San Francisco, CA 94102, United States of America",SF OrganiCA,500,Larkin Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""39-47 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.7729706,-122.423724,"Haight Street, San Francisco, CA 94103, United States of America",Haight Street,,Haight Street,,,94103,Western Addition,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""140-142 HERMANN ST, SAN FRANCISCO, CA 94102""",37.77065302040816,-122.42749712244898,"140 Hermann Street, San Francisco, CA 94102, United States of America",,140,Hermann Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""486 GROVE ST, SAN FRANCISCO, CA 94102""",37.7778266,-122.42460785199336,"486 Grove Street, San Francisco, CA 94102, United States of America",,486,Grove Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""75 GOUGH ST, SAN FRANCISCO, CA 94102""",37.77346895,-122.42255925,"75 Gough Street, San Francisco, CA 94103, United States of America",,75,Gough Street,,,94103,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""435 HAYES ST, SAN FRANCISCO, CA 94102""",37.776729571428575,-122.42353202040816,"435 Hayes Street, San Francisco, CA 94102, United States of America",,435,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""243-245 WALLER ST, SAN FRANCISCO, CA 94102""",37.77143628571429,-122.4275432857143,"243 Waller Street, San Francisco, CA 94102, United States of America",,243,Waller Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""701 GOLDEN GATE AVE, SAN FRANCISCO, CA 94102""",37.78072,-122.422224,"701 Golden Gate Avenue, San Francisco, CA 94102, United States of America",,701,Golden Gate Avenue,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""180-194 TURK ST, SAN FRANCISCO, CA 94102""",37.783136408163266,-122.41202887755101,"180 Turk Street, San Francisco, CA 94102, United States of America",,180,Turk Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""312 LILY ST, 312A, SAN FRANCISCO, CA 94102""",37.778008,-122.431272,"San Francisco, CA 94102, United States of America",,,,,San Francisco County,94102,,San Francisco,California,CA,United States,us,0.17728531855955676,1,,,,https://www.whosonfirst.org/docs/licenses/
"""366-390 GOLDEN GATE AVE, SAN FRANCISCO, CA 94102""",37.7816286,-122.4166811,"Jin Mi, 366 Golden Gate Avenue, San Francisco, CA 94102, United States of America",Jin Mi,366,Golden Gate Avenue,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""400 FELL ST, SAN FRANCISCO, CA 94102""",37.7761674,-122.4211652,"Fell Street, San Francisco, CA 94102, United States of America",Fell Street,,Fell Street,,,94102,Hayes Valley,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""155 BUCHANAN ST, SAN FRANCISCO, CA 94102""",37.771148653061225,-122.42698514285713,"155 Buchanan Street, San Francisco, CA 94102, United States of America",,155,Buchanan Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""100 HERMANN ST, SAN FRANCISCO, CA 94102""",37.770722,-122.426951,"100 Hermann Street, San Francisco, CA 94102, United States of America",,100,Hermann Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""766-768 HAYES ST, SAN FRANCISCO, CA 94102""",37.776200836734695,-122.42898173469388,"766 Hayes Street, San Francisco, CA 94102, United States of America",,766,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""245 LEAVENWORTH ST, SAN FRANCISCO, CA 94102""",37.7833806,-122.4144547675583,"245 Leavenworth Street, San Francisco, CA 94102, United States of America",,245,Leavenworth Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""607 FELL ST, SAN FRANCISCO, CA 94102""",37.7752057755102,-122.42794367346939,"607 Fell Street, San Francisco, CA 94102, United States of America",,607,Fell Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""355 OCTAVIA ST, SAN FRANCISCO, CA 94102""",37.7755545,-122.4246608886794,"355 Octavia Street, San Francisco, CA 94102, United States of America",,355,Octavia Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""444-448 PAGE ST, SAN FRANCISCO, CA 94102""",37.77344157142857,-122.42812234693878,"444 Page Street, San Francisco, CA 94102, United States of America",,444,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""452 OAK ST, SAN FRANCISCO, CA 94102""",37.77456973469388,-122.42677485714286,"452 Oak Street, San Francisco, CA 94102, United States of America",,452,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""390 PAGE ST, SAN FRANCISCO, CA 94102""",37.773570040816324,-122.42710979591837,"390 Page Street, San Francisco, CA 94102, United States of America",,390,Page Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""253-263 LAGUNA ST, SAN FRANCISCO, CA 94102""",37.773393,-122.42575002702702,"253 Laguna Street, San Francisco, CA 94102, United States of America",,253,Laguna Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""387 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.77227481632653,-122.42846828571427,"387 Haight Street, San Francisco, CA 94102, United States of America",,387,Haight Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""607-609 HAYES ST, SAN FRANCISCO, CA 94102""",37.77635253061225,-122.42648228571429,"607 Hayes Street, San Francisco, CA 94102, United States of America",,607,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""351-357 OAK ST, SAN FRANCISCO, CA 94102""",37.774622244897955,-122.42506412244899,"351 Oak Street, San Francisco, CA 94102, United States of America",,351,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""343-349 OAK ST, SAN FRANCISCO, CA 94102""",37.77463628571429,-122.42495514285714,"343 Oak Street, San Francisco, CA 94102, United States of America",,343,Oak Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""240-242 LILY ST, SAN FRANCISCO, CA 94102""",37.77432058536586,-122.42496912195122,"240 Lily Street, San Francisco, CA 94102, United States of America",,240,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""529 BIRCH ST, SAN FRANCISCO, CA 94102""",37.77792214285714,-122.425423,"529 Birch Street, San Francisco, CA 94102, United States of America",,529,Birch Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""535-537 IVY ST, SAN FRANCISCO, CA 94102""",37.776776956521736,-122.42690443478261,"535 Ivy Street, San Francisco, CA 94102, United States of America",,535,Ivy Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""218-220 TURK ST, SAN FRANCISCO, CA 94102""",37.78305309251528,-122.4126751335412,"218 Turk Street, San Francisco, CA 94102, United States of America",,218,Turk Street,,,94102,Tenderloin,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""680-684 HAYES ST, SAN FRANCISCO, CA 94102""",37.77638640816327,-122.42753014285715,"680 Hayes Street, San Francisco, CA 94102, United States of America",,680,Hayes Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""220 LILY ST, SAN FRANCISCO, CA 94102""",37.77436229268292,-122.4246415609756,"220 Lily Street, San Francisco, CA 94102, United States of America",,220,Lily Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""53-57 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.7729706,-122.423724,"Haight Street, San Francisco, CA 94103, United States of America",Haight Street,,Haight Street,,,94103,Western Addition,San Francisco,California,CA,United States,us,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""324 LARKIN ST, SAN FRANCISCO, CA 94102""",37.78095515,-122.41680984894357,"Gilbert Baker Rainbow Flag Apartments, 324 Larkin Street, San Francisco, CA 94102, United States of America",Gilbert Baker Rainbow Flag Apartments,324,Larkin Street,,,94102,Civic Center,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"""172 HAIGHT ST, SAN FRANCISCO, CA 94102""",37.772880102040816,-122.42502028571428,"172 Haight Street, San Francisco, CA 94102, United States of America",,172,Haight Street,,,94102,Western Addition,San Francisco,California,CA,United States,us,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
